Lx,Lz,id,min_Re
6.666666666666667,8.333333333333334,1,287.13868018140477
6.666666666666667,8.333333333333334,2,287.13868073297016
12.083333333333334,4.333333333333333,1,148.2931177102055
5.416666666666667,7.666666666666667,1,283.8955519250603
5.416666666666667,7.666666666666667,2,283.895551673918
7.916666666666667,9.666666666666666,1,256.20144426613587
7.916666666666667,9.666666666666666,2,256.20144418491446
7.916666666666667,9.666666666666666,3,276.3969750200546
14.583333333333334,6.666666666666667,1,121.8373247349353
10.833333333333334,3.3333333333333335,1,195.0198480806573
10.833333333333334,3.3333333333333335,2,195.01984824649037
13.333333333333334,5.666666666666667,1,126.03004716582727
6.666666666666667,8.666666666666666,1,283.60208646137266
